business_code,cust_number,name_customer,buisness_year,doc_id,invoice_currency,document_type,posting_id,total_open_amount,cust_payment_terms,invoice_id,isopen,clear_date_datetime,posting_date_datetime,document_create_date_datetime,document_create_date.1_datetime,due_in_date_datetime,baseline_create_date_datetime
U001,0200769623,WAL-MAR us,2019,1930255968,USD,RV,1,720.78,NAH4,1930255968,0,2019-12-23,2019-12-10,1970-01-01 00:00:00.020191210,1970-01-01 00:00:00.020191210,1970-01-01 00:00:00.020191225,1970-01-01 00:00:00.020191210
U001,0200794332,COST in,2019,1929908065,USD,RV,1,13091.11,NAAX,1929908065,0,2019-10-07,2019-09-21,1970-01-01 00:00:00.020190921,1970-01-01 00:00:00.020190921,1970-01-01 00:00:00.020191006,1970-01-01 00:00:00.020190921
U001,0200353024,DECA ,2020,1930553179,USD,RV,1,28.32,NAM4,1930553179,0,2020-03-02,2020-02-21,1970-01-01 00:00:00.020200221,1970-01-01 00:00:00.020200221,1970-01-01 00:00:00.020200310,1970-01-01 00:00:00.020200216
U001,0200762301,C&S WH us,2020,1930452932,USD,RV,1,19665.2,NAC6,1930452932,0,2020-02-14,2020-01-30,1970-01-01 00:00:00.020200129,1970-01-01 00:00:00.020200130,1970-01-01 00:00:00.020200214,1970-01-01 00:00:00.020200130
U001,0200744019,TARG foundation,2020,1930648342,USD,RV,1,52123.3,NAA8,1930648342,1,,2020-03-15,1970-01-01 00:00:00.020200314,1970-01-01 00:00:00.020200315,1970-01-01 00:00:00.020200330,1970-01-01 00:00:00.020200315
CA02,0140104429,COSTCO corp,2019,2960542647,CAD,RV,1,67034.28,CA10,2960542647,0,2019-05-09,2019-04-18,1970-01-01 00:00:00.020190418,1970-01-01 00:00:00.020190418,1970-01-01 00:00:00.020190505,1970-01-01 00:00:00.020190425
U001,0200769623,WAL-MAR systems,2020,1930632791,USD,RV,1,14994.01,NAH4,1930632791,1,,2020-03-10,1970-01-01 00:00:00.020200310,1970-01-01 00:00:00.020200310,1970-01-01 00:00:00.020200325,1970-01-01 00:00:00.020200310
U001,0200769623,WAL-MAR llc,2020,1930617194,USD,RV,1,36.06,NAH4,1930617194,1,,2020-03-06,1970-01-01 00:00:00.020200306,1970-01-01 00:00:00.020200306,1970-01-01 00:00:00.020200321,1970-01-01 00:00:00.020200306
U001,0200769623,WAL-MAR foundation,2019,1929313381,USD,RV,1,13112.14,NAH4,1929313381,0,2019-05-28,2019-05-15,1970-01-01 00:00:00.020190514,1970-01-01 00:00:00.020190515,1970-01-01 00:00:00.020190530,1970-01-01 00:00:00.020190515
U001,200780383,MEIJ associates,2019,1929436297,USD,RV,1,19997.78,NAA8,1929436297,0,2019-06-21,2019-06-05,1970-01-01 00:00:00.020190605,1970-01-01 00:00:00.020190605,1970-01-01 00:00:00.020190620,1970-01-01 00:00:00.020190605
U001,0200759878,SA llc,2020,1930448984,USD,RV,1,124047.42,NAWP,1930448984,0,2020-03-06,2020-01-30,1970-01-01 00:00:00.020200128,1970-01-01 00:00:00.020200130,1970-01-01 00:00:00.020200315,1970-01-01 00:00:00.020200130
U001,0200148860,DOLLA llc,2019,1929855149,USD,RV,1,99386.3,NAA8,1929855149,0,2019-09-25,2019-09-10,1970-01-01 00:00:00.020190910,1970-01-01 00:00:00.020190910,1970-01-01 00:00:00.020190925,1970-01-01 00:00:00.020190910
U001,0200726979,BJ'S  systems,2019,1929927951,USD,RV,1,2211.63,NAA8,1929927951,0,2019-10-15,2019-09-27,1970-01-01 00:00:00.020190926,1970-01-01 00:00:00.020190927,1970-01-01 00:00:00.020191012,1970-01-01 00:00:00.020190927
U001,0200772595,SAFEW corporation,2019,1928838009,USD,RV,1,2588.65,NAGD,1928838009,0,2019-04-29,2019-02-21,1970-01-01 00:00:00.020190221,1970-01-01 00:00:00.020190221,1970-01-01 00:00:00.020190427,1970-01-01 00:00:00.020190221
U001,0200772670,ASSOCIAT trust,2019,1929071770,USD,RV,1,99608.36,NAU5,1929071770,0,2019-04-18,2019-04-02,1970-01-01 00:00:00.020190402,1970-01-01 00:00:00.020190402,1970-01-01 00:00:00.020190417,1970-01-01 00:00:00.020190402
U001,0200769623,WAL-MAR associates,2019,1928977255,USD,RV,1,16982.59,NAH4,1928977255,0,2019-04-01,2019-03-19,1970-01-01 00:00:00.020190316,1970-01-01 00:00:00.020190319,1970-01-01 00:00:00.020190403,1970-01-01 00:00:00.020190319
U001,0200781803,JRD us,2019,1929540585,USD,RV,1,1721.07,NAD1,1929540585,0,2019-07-15,2019-06-25,1970-01-01 00:00:00.020190625,1970-01-01 00:00:00.020190625,1970-01-01 00:00:00.020190715,1970-01-01 00:00:00.020190625
U001,0200744019,TARG ,2019,1929970361,USD,RV,1,13533.21,NAA8,1929970361,0,2019-10-23,2019-10-06,1970-01-01 00:00:00.020191005,1970-01-01 00:00:00.020191006,1970-01-01 00:00:00.020191021,1970-01-01 00:00:00.020191006
U001,0200769623,WAL-MAR ,2019,1929928863,USD,RV,1,3225.75,NAH4,1929928863,0,2019-10-15,2019-09-29,1970-01-01 00:00:00.020190929,1970-01-01 00:00:00.020190929,1970-01-01 00:00:00.020191014,1970-01-01 00:00:00.020190929
U001,0200719839,ASSOCI in,2019,1929706222,USD,RV,1,1172.53,NAVR,1929706222,0,2019-11-04,2019-08-07,1970-01-01 00:00:00.020190805,1970-01-01 00:00:00.020190807,1970-01-01 00:00:00.020191105,1970-01-01 00:00:00.020190807
U001,0200794332,COST ,2019,1929050378,USD,RV,1,32944.47,NAAX,1929050378,0,2019-04-12,2019-03-29,1970-01-01 00:00:00.020190329,1970-01-01 00:00:00.020190329,1970-01-01 00:00:00.020190413,1970-01-01 00:00:00.020190329
U001,0200761734,H E BUT trust,2019,1930147567,USD,RV,1,11443.14,NAA8,1930147567,0,2019-11-27,2019-11-13,1970-01-01 00:00:00.020191113,1970-01-01 00:00:00.020191113,1970-01-01 00:00:00.020191128,1970-01-01 00:00:00.020191113
U001,0200966888,BIRD-I ,2020,1930389805,USD,RV,1,4884.0,NA10,1930389805,0,2020-01-25,2020-01-10,1970-01-01 00:00:00.020200111,1970-01-01 00:00:00.020200110,1970-01-01 00:00:00.020200120,1970-01-01 00:00:00.020200110
U001,0200782001,GORDO ,2019,1928923101,USD,RV,1,38182.86,NAA8,1928923101,0,2019-03-26,2019-03-07,1970-01-01 00:00:00.020190307,1970-01-01 00:00:00.020190307,1970-01-01 00:00:00.020190322,1970-01-01 00:00:00.020190307
CA02,0140118168,RONALD co,2019,2960541584,CAD,RV,1,24960.0,CA30,2960541584,0,2019-05-31,2019-04-30,1970-01-01 00:00:00.020190430,1970-01-01 00:00:00.020190430,1970-01-01 00:00:00.020190531,1970-01-01 00:00:00.020190501
U001,0200418007,AM in,2020,1930752243,USD,RV,1,25836.19,NAA8,1930752243,1,,2020-04-06,1970-01-01 00:00:00.020200406,1970-01-01 00:00:00.020200406,1970-01-01 00:00:00.020200421,1970-01-01 00:00:00.020200406
U001,0200331749,SYSC systems,2019,1930267709,USD,RV,1,17710.21,NAA8,1930267709,0,2019-12-31,2019-12-12,1970-01-01 00:00:00.020191211,1970-01-01 00:00:00.020191212,1970-01-01 00:00:00.020191227,1970-01-01 00:00:00.020191212
U001,0200418007,AM systems,2019,1928661972,USD,RV,1,7790.06,NAA8,1928661972,0,2019-02-26,2019-01-24,1970-01-01 00:00:00.020190122,1970-01-01 00:00:00.020190124,1970-01-01 00:00:00.020190208,1970-01-01 00:00:00.020190124
U001,0200772595,SAFEW us,2019,1929581970,USD,RV,1,48577.93,NAA8,1929581970,0,2019-07-23,2019-07-06,1970-01-01 00:00:00.020190706,1970-01-01 00:00:00.020190706,1970-01-01 00:00:00.020190721,1970-01-01 00:00:00.020190706
U001,0200739006,AL foundation,2020,1930768064,USD,RV,1,4309.05,NAA8,1930768064,1,,2020-04-15,1970-01-01 00:00:00.020200409,1970-01-01 00:00:00.020200415,1970-01-01 00:00:00.020200430,1970-01-01 00:00:00.020200415
U001,0200769623,WAL-MAR co,2019,1928748491,USD,RV,1,316.8,NAH4,1928748491,0,2019-02-19,2019-02-06,1970-01-01 00:00:00.020190206,1970-01-01 00:00:00.020190206,1970-01-01 00:00:00.020190221,1970-01-01 00:00:00.020190206
U001,0100031704,DELHAIZE associates,2020,1930789873,USD,RV,1,70181.07,NAA8,1930789873,1,,2020-04-15,1970-01-01 00:00:00.020200416,1970-01-01 00:00:00.020200415,1970-01-01 00:00:00.020200430,1970-01-01 00:00:00.020200415
U001,0200769623,WAL-MAR trust,2020,1930705172,USD,RV,1,3403.8,NAH4,1930705172,1,,2020-03-28,1970-01-01 00:00:00.020200326,1970-01-01 00:00:00.020200328,1970-01-01 00:00:00.020200412,1970-01-01 00:00:00.020200328
U001,200020431,DEC ,2019,1929640795,USD,RV,1,1867.12,NAM1,1929640795,0,2019-07-24,2019-07-19,1970-01-01 00:00:00.020190719,1970-01-01 00:00:00.020190719,1970-01-01 00:00:00.020190723,1970-01-01 00:00:00.020190716
U001,0200794332,COST systems,2020,1930546685,USD,RV,1,1715.7,NAGD,1930546685,0,2020-03-06,2020-02-21,1970-01-01 00:00:00.020200220,1970-01-01 00:00:00.020200221,1970-01-01 00:00:00.020200426,1970-01-01 00:00:00.020200221
U001,0200900909,SYSCO ,2019,1929498900,USD,RV,1,31309.71,NAA8,1929498900,0,2019-07-09,2019-06-19,1970-01-01 00:00:00.020190616,1970-01-01 00:00:00.020190619,1970-01-01 00:00:00.020190704,1970-01-01 00:00:00.020190619
U001,0200705742,DOT associates,2019,1930189164,USD,RV,1,94490.93,NAAW,1930189164,0,2019-12-10,2019-11-25,1970-01-01 00:00:00.020191124,1970-01-01 00:00:00.020191125,1970-01-01 00:00:00.020191229,1970-01-01 00:00:00.020191125
U001,0200769623,WAL-MAR systems,2020,1930401180,USD,RV,1,6663.09,NAH4,1930401180,0,2020-01-27,2020-01-15,1970-01-01 00:00:00.020200115,1970-01-01 00:00:00.020200115,1970-01-01 00:00:00.020200130,1970-01-01 00:00:00.020200115
U001,CCCA02,KRAFT  corporation,2019,1928833837,USD,RV,1,16245.14,NAG2,1928833837,0,2019-03-29,2019-02-22,1970-01-01 00:00:00.020190221,1970-01-01 00:00:00.020190222,1970-01-01 00:00:00.020190329,1970-01-01 00:00:00.020190222
U001,0200744019,TARG corp,2020,1930476884,USD,RV,1,46665.92,NAA8,1930476884,0,2020-02-21,2020-02-06,1970-01-01 00:00:00.020200205,1970-01-01 00:00:00.020200206,1970-01-01 00:00:00.020200221,1970-01-01 00:00:00.020200206
U001,0200744019,TARG llc,2019,1928708954,USD,RV,1,20463.04,NAA8,1928708954,0,2019-02-19,2019-01-31,1970-01-01 00:00:00.020190130,1970-01-01 00:00:00.020190131,1970-01-01 00:00:00.020190215,1970-01-01 00:00:00.020190131
U001,0200759878,SA associates,2019,1929725793,USD,RV,1,26097.25,NAH4,1929725793,0,2019-08-27,2019-08-09,1970-01-01 00:00:00.020190809,1970-01-01 00:00:00.020190809,1970-01-01 00:00:00.020190824,1970-01-01 00:00:00.020190809
U001,0200744019,TARG systems,2020,1930620634,USD,RV,1,10665.53,NAGD,1930620634,1,,2020-03-10,1970-01-01 00:00:00.020200307,1970-01-01 00:00:00.020200310,1970-01-01 00:00:00.020200514,1970-01-01 00:00:00.020200310
U001,0200739534,OK ,2019,1929956074,USD,RV,1,19190.96,NAA8,1929956074,0,2019-10-18,2019-10-02,1970-01-01 00:00:00.020191003,1970-01-01 00:00:00.020191002,1970-01-01 00:00:00.020191017,1970-01-01 00:00:00.020191002
U001,200592182,DECA foundation,2019,1929206084,USD,RV,1,7642.71,NAM2,1929206084,0,2019-04-25,2019-04-25,1970-01-01 00:00:00.020190425,1970-01-01 00:00:00.020190425,1970-01-01 00:00:00.020190426,1970-01-01 00:00:00.020190416
U001,0200229974,DARDEN D corp,2019,1929248983,USD,RV,1,22759.63,NAA8,1929248983,0,2019-05-15,2019-05-02,1970-01-01 00:00:00.020190502,1970-01-01 00:00:00.020190502,1970-01-01 00:00:00.020190517,1970-01-01 00:00:00.020190502
U001,0200705742,DOT associates,2019,1930208800,USD,RV,1,1683.46,NAA8,1930208800,0,2019-12-20,2019-12-05,1970-01-01 00:00:00.020191201,1970-01-01 00:00:00.020191205,1970-01-01 00:00:00.020191220,1970-01-01 00:00:00.020191205
U001,0200803720,DEC llc,2019,1929378721,USD,RV,1,320.06,NAM2,1929378721,0,2019-05-25,2019-05-25,1970-01-01 00:00:00.020190525,1970-01-01 00:00:00.020190525,1970-01-01 00:00:00.020190526,1970-01-01 00:00:00.020190516
CA02,0140105847,GORDON F llc,2019,2960544831,CAD,RV,1,33523.0,CA10,2960544831,0,2019-05-13,2019-05-01,1970-01-01 00:00:00.020190501,1970-01-01 00:00:00.020190501,1970-01-01 00:00:00.020190512,1970-01-01 00:00:00.020190502
U001,0200769623,WAL-MAR corp,2020,1930410307,USD,RV,1,7040.6,NAH4,1930410307,0,2020-02-03,2020-01-17,1970-01-01 00:00:00.020200117,1970-01-01 00:00:00.020200117,1970-01-01 00:00:00.020200201,1970-01-01 00:00:00.020200117
U001,0200965912,C&S W llc,2019,1930272033,USD,RV,1,45235.58,NAC6,1930272033,0,2019-12-30,2019-12-13,1970-01-01 00:00:00.020191212,1970-01-01 00:00:00.020191213,1970-01-01 00:00:00.020191228,1970-01-01 00:00:00.020191213
U001,0200759878,SA ,2019,1928557628,USD,RV,1,13873.43,NAH4,1928557628,0,2019-01-22,2019-01-04,1970-01-01 00:00:00.020190103,1970-01-01 00:00:00.020190104,1970-01-01 00:00:00.020190119,1970-01-01 00:00:00.020190104
U001,0200772670,ASSOCIAT ,2019,1929209707,USD,RV,1,61001.54,NAU5,1929209707,0,2019-05-13,2019-04-25,1970-01-01 00:00:00.020190425,1970-01-01 00:00:00.020190425,1970-01-01 00:00:00.020190510,1970-01-01 00:00:00.020190425
U001,0200769623,WAL-MAR llc,2020,1930558146,USD,RV,1,17479.1,NAH4,1930558146,0,2020-03-06,2020-02-25,1970-01-01 00:00:00.020200222,1970-01-01 00:00:00.020200225,1970-01-01 00:00:00.020200311,1970-01-01 00:00:00.020200225
U001,0200769623,WAL-MAR llc,2019,1929871957,USD,RV,1,28649.56,NAH4,1929871957,0,2019-09-24,2019-09-13,1970-01-01 00:00:00.020190913,1970-01-01 00:00:00.020190913,1970-01-01 00:00:00.020190928,1970-01-01 00:00:00.020190913
U001,0200780383,MEIJ us,2019,1928598541,USD,RV,1,46474.49,NAA8,1928598541,0,2019-01-28,2019-01-09,1970-01-01 00:00:00.020190110,1970-01-01 00:00:00.020190109,1970-01-01 00:00:00.020190124,1970-01-01 00:00:00.020190109
U001,0200759878,SA foundation,2019,1928556577,USD,RV,1,14516.79,NAH4,1928556577,0,2019-01-22,2019-01-04,1970-01-01 00:00:00.020190103,1970-01-01 00:00:00.020190104,1970-01-01 00:00:00.020190119,1970-01-01 00:00:00.020190104
U001,0200769623,WAL-MAR foundation,2019,1929464440,USD,RV,1,16101.13,NAH4,1929464440,0,2019-06-21,2019-06-11,1970-01-01 00:00:00.020190610,1970-01-01 00:00:00.020190611,1970-01-01 00:00:00.020190626,1970-01-01 00:00:00.020190611
U001,0200769369,DI ,2019,1930135532,USD,RV,1,15258.5,NAA8,1930135532,0,2019-11-26,2019-11-11,1970-01-01 00:00:00.020191109,1970-01-01 00:00:00.020191111,1970-01-01 00:00:00.020191126,1970-01-01 00:00:00.020191111
U001,0200769623,WAL-MAR ,2019,1929961583,USD,RV,1,69527.13,NAH4,1929961583,0,2019-10-15,2019-10-05,1970-01-01 00:00:00.020191004,1970-01-01 00:00:00.020191005,1970-01-01 00:00:00.020191020,1970-01-01 00:00:00.020191005
U001,0100043936,PAPA JO in,2019,1930038380,USD,RV,1,15026.34,NA10,1930038380,0,2019-10-31,2019-10-21,1970-01-01 00:00:00.020191021,1970-01-01 00:00:00.020191021,1970-01-01 00:00:00.020191031,1970-01-01 00:00:00.020191021
U001,0200726979,BJ'S  ,2019,1928559607,USD,RV,1,83081.83,NAA8,1928559607,0,2019-01-22,2019-01-04,1970-01-01 00:00:00.020190103,1970-01-01 00:00:00.020190104,1970-01-01 00:00:00.020190119,1970-01-01 00:00:00.020190104
CA02,0140106293,ATLANT llc,2019,2960551480,CAD,RV,1,38.22,CA10,2960551480,0,2019-06-24,2019-05-31,1970-01-01 00:00:00.020190531,1970-01-01 00:00:00.020190531,1970-01-01 00:00:00.020190618,1970-01-01 00:00:00.020190608
U001,0200794332,COST foundation,2019,1929143274,USD,RV,1,20557.14,NAAX,1929143274,0,2019-05-01,2019-04-16,1970-01-01 00:00:00.020190413,1970-01-01 00:00:00.020190416,1970-01-01 00:00:00.020190501,1970-01-01 00:00:00.020190416
U001,0200744019,TARG trust,2019,1929845219,USD,RV,1,37071.97,NAA8,1929845219,0,2019-10-02,2019-09-07,1970-01-01 00:00:00.020190907,1970-01-01 00:00:00.020190907,1970-01-01 00:00:00.020190922,1970-01-01 00:00:00.020190907
U001,0200769623,WAL-MAR us,2019,1930154343,USD,RV,1,13683.15,NAH4,1930154343,0,2019-11-26,2019-11-16,1970-01-01 00:00:00.020191115,1970-01-01 00:00:00.020191116,1970-01-01 00:00:00.020191201,1970-01-01 00:00:00.020191116
U001,0200900909,SYSCO trust,2019,1929171854,USD,RV,1,9481.83,NAA8,1929171854,0,2019-05-06,2019-04-18,1970-01-01 00:00:00.020190418,1970-01-01 00:00:00.020190418,1970-01-01 00:00:00.020190503,1970-01-01 00:00:00.020190418
U001,0200726979,BJ'S  systems,2020,1930559676,USD,RV,1,344.27,NAA8,1930559676,0,2020-03-09,2020-02-23,1970-01-01 00:00:00.020200224,1970-01-01 00:00:00.020200223,1970-01-01 00:00:00.020200309,1970-01-01 00:00:00.020200223
U001,0200772670,ASSOCIAT ,2019,1929946267,USD,RV,1,2254.37,NAU5,1929946267,0,2019-10-18,2019-10-03,1970-01-01 00:00:00.020191001,1970-01-01 00:00:00.020191003,1970-01-01 00:00:00.020191018,1970-01-01 00:00:00.020191003
U001,0200726979,BJ'S  trust,2019,1928798697,USD,RV,1,820.4,NAA8,1928798697,0,2019-03-06,2019-02-14,1970-01-01 00:00:00.020190214,1970-01-01 00:00:00.020190214,1970-01-01 00:00:00.020190301,1970-01-01 00:00:00.020190214
U001,0100031704,DELHAIZE systems,2019,1928698560,USD,RV,1,17231.53,NAA8,1928698560,0,2019-03-04,2019-01-30,1970-01-01 00:00:00.020190129,1970-01-01 00:00:00.020190130,1970-01-01 00:00:00.020190214,1970-01-01 00:00:00.020190130
U001,0200782001,GORDO us,2019,1928805869,USD,RV,1,1591.96,NAA8,1928805869,0,2019-03-13,2019-02-20,1970-01-01 00:00:00.020190215,1970-01-01 00:00:00.020190220,1970-01-01 00:00:00.020190307,1970-01-01 00:00:00.020190220
U001,0200769623,WAL-MAR ,2020,1930676002,USD,RV,1,7280.51,NAH4,1930676002,1,,2020-03-21,1970-01-01 00:00:00.020200320,1970-01-01 00:00:00.020200321,1970-01-01 00:00:00.020200405,1970-01-01 00:00:00.020200321
U001,0200759878,SA us,2020,1930410735,USD,RV,1,38899.31,NAH4,1930410735,0,2020-02-04,2020-01-19,1970-01-01 00:00:00.020200117,1970-01-01 00:00:00.020200119,1970-01-01 00:00:00.020200203,1970-01-01 00:00:00.020200119
U001,0200416837,DEC associates,2019,1930123212,USD,RV,1,4819.24,NAM4,1930123212,0,2019-11-18,2019-11-07,1970-01-01 00:00:00.020191107,1970-01-01 00:00:00.020191107,1970-01-01 00:00:00.020191124,1970-01-01 00:00:00.020191101
U001,0200936373,SUPE ,2019,1929469272,USD,RV,1,95073.2,NAA8,1929469272,0,2019-06-27,2019-06-11,1970-01-01 00:00:00.020190611,1970-01-01 00:00:00.020190611,1970-01-01 00:00:00.020190626,1970-01-01 00:00:00.020190611
U001,0200719300,SYSTEMS co,2019,1929534962,USD,RV,1,13859.37,NAD1,1929534962,0,2019-07-17,2019-06-26,1970-01-01 00:00:00.020190625,1970-01-01 00:00:00.020190626,1970-01-01 00:00:00.020190716,1970-01-01 00:00:00.020190626
U001,200416837,DEC us,2019,1929024479,USD,RV,1,20857.19,NAM1,1929024479,0,2019-03-25,2019-03-25,1970-01-01 00:00:00.020190325,1970-01-01 00:00:00.020190325,1970-01-01 00:00:00.020190323,1970-01-01 00:00:00.020190316
U001,0200759878,SA co,2020,1930340699,USD,RV,1,13768.73,NAH4,1930340699,0,2020-01-21,2020-01-02,1970-01-01 00:00:00.020191231,1970-01-01 00:00:00.020200102,1970-01-01 00:00:00.020200117,1970-01-01 00:00:00.020200102
U001,0200759878,SA in,2019,1929616920,USD,RV,1,82605.09,NAH4,1929616920,0,2019-07-29,2019-07-13,1970-01-01 00:00:00.020190713,1970-01-01 00:00:00.020190713,1970-01-01 00:00:00.020190728,1970-01-01 00:00:00.020190713
U013,CC6050,HEIN corporation,2019,1991834320,USD,RV,1,6377.39,NAVF,1991834320,0,2019-11-24,2019-11-01,1970-01-01 00:00:00.020191101,1970-01-01 00:00:00.020191101,1970-01-01 00:00:00.020191216,1970-01-01 00:00:00.020191101
U001,0200580232,INTERR llc,2020,1930517452,USD,RV,1,42383.25,NA10,1930517452,0,2020-02-26,2020-02-11,1970-01-01 00:00:00.020200212,1970-01-01 00:00:00.020200211,1970-01-01 00:00:00.020200221,1970-01-01 00:00:00.020200211
U001,0200726979,BJ'S  corporation,2020,1930585378,USD,RV,1,13681.7,NAA8,1930585378,1,,2020-03-02,1970-01-01 00:00:00.020200301,1970-01-01 00:00:00.020200302,1970-01-01 00:00:00.020200317,1970-01-01 00:00:00.020200302
U001,0200769623,WAL-MAR co,2019,1929932462,USD,RV,1,1735.16,NAH4,1929932462,0,2019-10-15,2019-09-27,1970-01-01 00:00:00.020190926,1970-01-01 00:00:00.020190927,1970-01-01 00:00:00.020191012,1970-01-01 00:00:00.020190927
U001,0200555117,BURR corp,2019,1928601558,USD,RV,1,475.69,NAA8,1928601558,0,2019-01-28,2019-01-11,1970-01-01 00:00:00.020190110,1970-01-01 00:00:00.020190111,1970-01-01 00:00:00.020190126,1970-01-01 00:00:00.020190111
U001,0200772670,ASSOCIAT associates,2019,1930161289,USD,RV,1,58990.76,NAU5,1930161289,0,2019-12-04,2019-11-16,1970-01-01 00:00:00.020191116,1970-01-01 00:00:00.020191116,1970-01-01 00:00:00.020191201,1970-01-01 00:00:00.020191116
U001,0200769623,WAL-MAR corporation,2019,1930164424,USD,RV,1,12591.43,NAH4,1930164424,0,2019-12-06,2019-11-19,1970-01-01 00:00:00.020191117,1970-01-01 00:00:00.020191119,1970-01-01 00:00:00.020191204,1970-01-01 00:00:00.020191119
U001,0200706844,WINC associates,2020,1930773419,USD,RV,1,33947.85,NAA8,1930773419,1,,2020-04-07,1970-01-01 00:00:00.020200410,1970-01-01 00:00:00.020200407,1970-01-01 00:00:00.020200422,1970-01-01 00:00:00.020200407
U001,0200769623,WAL-MAR corporation,2019,1929808599,USD,RV,1,48398.85,NAH4,1929808599,0,2019-09-10,2019-08-30,1970-01-01 00:00:00.020190829,1970-01-01 00:00:00.020190830,1970-01-01 00:00:00.020190914,1970-01-01 00:00:00.020190830
U001,0200769623,WAL-MAR corporation,2019,1930049347,USD,RV,1,14752.57,NAH4,1930049347,0,2019-11-05,2019-10-25,1970-01-01 00:00:00.020191024,1970-01-01 00:00:00.020191025,1970-01-01 00:00:00.020191109,1970-01-01 00:00:00.020191025
U001,0100032284,KEURIG co,2019,1929011636,USD,RV,1,8972.99,NAD4,1929011636,0,2019-08-28,2019-03-24,1970-01-01 00:00:00.020190322,1970-01-01 00:00:00.020190324,1970-01-01 00:00:00.020190503,1970-01-01 00:00:00.020190324
U001,0200793830,M llc,2020,1930767747,USD,RV,1,4537.14,NAA8,1930767747,1,,2020-04-08,1970-01-01 00:00:00.020200409,1970-01-01 00:00:00.020200408,1970-01-01 00:00:00.020200423,1970-01-01 00:00:00.020200408
U001,0200974851,RESTA foundation,2019,1929034563,USD,RV,1,1686.74,NAA8,1929034563,0,2019-04-10,2019-03-26,1970-01-01 00:00:00.020190326,1970-01-01 00:00:00.020190326,1970-01-01 00:00:00.020190410,1970-01-01 00:00:00.020190326
U001,0200769623,WAL-MAR foundation,2020,1930750455,USD,RV,1,14355.96,NAH4,1930750455,1,,2020-04-06,1970-01-01 00:00:00.020200405,1970-01-01 00:00:00.020200406,1970-01-01 00:00:00.020200421,1970-01-01 00:00:00.020200406
U001,0200769623,WAL-MAR systems,2020,1930738904,USD,RV,1,367.71,NAH4,1930738904,1,,2020-04-03,1970-01-01 00:00:00.020200403,1970-01-01 00:00:00.020200403,1970-01-01 00:00:00.020200418,1970-01-01 00:00:00.020200403
U001,0200769623,WAL-MAR corp,2019,1930189538,USD,RV,1,22096.07,NAH4,1930189538,0,2019-12-05,2019-11-25,1970-01-01 00:00:00.020191124,1970-01-01 00:00:00.020191125,1970-01-01 00:00:00.020191210,1970-01-01 00:00:00.020191125
U013,CC6050,HEIN systems,2019,1991822256,USD,RV,1,14278.48,NAVF,1991822256,0,2019-06-12,2019-02-15,1970-01-01 00:00:00.020190215,1970-01-01 00:00:00.020190215,1970-01-01 00:00:00.020190401,1970-01-01 00:00:00.020190215
U001,0200769623,WAL-MAR trust,2020,1930862467,USD,RV,1,56284.77,NAH4,1930862467,1,,2020-05-06,1970-01-01 00:00:00.020200506,1970-01-01 00:00:00.020200506,1970-01-01 00:00:00.020200521,1970-01-01 00:00:00.020200506
