business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,due_in_date_parsed,clear_date_parsed,posting_date_parsed,amount,invoice_age_days,posting_month,posting_quarter,due_month,due_day_of_week,customer_late_rate,customer_avg_delay,customer_invoice_count,business_code_encoded,payment_terms_encoded,late_payment_probability,predicted_late,overdue_days,ml_risk_tier
U001,0200769623,WAL-MAR foundation,,2020.0,1930774741.0,2020-04-10,20200410,20200410,20200425.0,USD,RV,1.0,,55400.31,20200410.0,NAH4,1930774741.0,1,2020-04-25,,2020-04-10,55400.31,15,4,2,4,5,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.3666639318965091,0,76,Low Risk
U001,200705742,DOT co,2019-05-17 00:00:00,2019.0,1929249507.0,2019-05-02,20190502,20190502,20190517.0,USD,RV,1.0,,26520.18,20190502.0,NAA8,1929249507.0,0,2019-05-17,2019-05-17,2019-05-02,26520.18,15,5,2,5,4,0.2607427713563898,0.5552336530956034,13.5,0,2,0.455912001736481,0,0,Medium Risk
U001,0200772670,ASSOCIAT corporation,,2020.0,1930765053.0,2020-04-09,20200408,20200409,20200424.0,USD,RV,1.0,,174766.36,20200409.0,NAU5,1930765053.0,1,2020-04-24,,2020-04-09,174766.36,15,4,2,4,4,0.6481724652442218,2.156662329806585,292.5,0,5,0.7228969098143524,1,77,High Risk
U001,0200762301,C&S WH ,2019-04-01 00:00:00,2019.0,1928964364.0,2019-03-15,20190314,20190315,20190330.0,USD,RV,1.0,,75138.42,20190315.0,NAC6,1928964364.0,0,2019-03-30,2019-04-01,2019-03-15,75138.42,15,3,1,3,5,0.3275645865953983,0.958837070833118,467.0,0,10,0.5171868355909429,1,0,Medium Risk
U001,0200761734,H E BUT in,2019-08-07 00:00:00,2019.0,1929656725.0,2019-07-24,20190724,20190724,20190808.0,USD,RV,1.0,,78043.58,20190724.0,NAA8,1929656725.0,0,2019-08-08,2019-08-07,2019-07-24,78043.58,15,7,3,8,3,0.167209289716476,0.2972233387102868,127.0,0,2,0.333248093005148,0,0,Low Risk
CA02,0140104409,LOB us,2019-06-21 00:00:00,2019.0,2960552326.0,2019-06-02,20190603,20190602,20190619.0,CAD,RV,1.0,,51234.16,20190609.0,CA10,2960552326.0,0,2019-06-19,2019-06-21,2019-06-02,51234.16,17,6,2,6,2,0.5966012581059406,2.2761080345420246,152.5,2,6,0.683417433476266,1,0,Medium Risk
U001,0200900909,SYSCO systems,,2020.0,1930645969.0,2020-03-13,20200312,20200313,20200414.0,USD,RV,1.0,,31512.75,20200313.0,NA32,1930645969.0,1,2020-04-14,,2020-03-13,31512.75,32,3,1,4,1,0.7982498471514237,2.374447225874296,68.5,0,12,0.7011887255943587,1,87,High Risk
U001,0200769623,WAL-MAR systems,,2020.0,1930718081.0,2020-03-30,20200329,20200330,20200414.0,USD,RV,1.0,,19701.55,20200330.0,NAH4,1930718081.0,1,2020-04-14,,2020-03-30,19701.55,15,3,1,4,1,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2296664908479833,0,87,Low Risk
U001,0200455322,PEA us,2019-11-07 00:00:00,2019.0,1929867941.0,2019-09-12,20190912,20190912,20191012.0,USD,RV,1.0,,42362.3,20190912.0,NAD5,1929867941.0,0,2019-10-12,2019-11-07,2019-09-12,42362.3,30,9,3,10,5,0.919408684162577,8.4617621812339,27.0,0,7,0.9076755504637768,1,0,High Risk
U001,0200290370,BARGAIN  corporation,2019-09-27 00:00:00,2019.0,1929854327.0,2019-09-10,20190909,20190910,20190925.0,USD,RV,1.0,,6347.86,20190910.0,NAA8,1929854327.0,0,2019-09-25,2019-09-27,2019-09-10,6347.86,15,9,3,9,2,0.9818181818181818,2.674797658985956,27.0,0,2,0.8609489690932405,1,0,High Risk
U001,0200769623,WAL-MAR systems,2019-07-10 00:00:00,2019.0,1929559339.0,2019-06-30,20190629,20190630,20190715.0,USD,RV,1.0,,48129.8,20190630.0,NAH4,1929559339.0,0,2019-07-15,2019-07-10,2019-06-30,48129.8,15,6,2,7,0,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.1977948553786276,0,0,Low Risk
U001,0200726979,BJ'S  trust,,2020.0,1930788667.0,2020-04-16,20200415,20200416,20200501.0,USD,RV,1.0,,132.72,20200416.0,NAA8,1930788667.0,1,2020-05-01,,2020-04-16,132.72,15,4,2,5,4,0.5191912956595145,1.1648432156942987,580.5,0,2,0.6484318387245271,1,70,Medium Risk
U001,0200769623,WAL-MAR corp,2019-10-10 00:00:00,2019.0,1929940577.0,2019-09-29,20190929,20190929,20191014.0,USD,RV,1.0,,5957.04,20190929.0,NAH4,1929940577.0,0,2019-10-14,2019-10-10,2019-09-29,5957.04,15,9,3,10,0,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2009040407455208,0,0,Low Risk
U001,0200769623,WAL-MAR llc,2019-09-03 00:00:00,2019.0,1929767246.0,2019-08-21,20190820,20190821,20190905.0,USD,RV,1.0,,423.47,20190821.0,NAH4,1929767246.0,0,2019-09-05,2019-09-03,2019-08-21,423.47,15,8,3,9,3,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2972567271984259,0,0,Low Risk
U001,0100028210,WEST  trust,2019-03-23 00:00:00,2019.0,1928896405.0,2019-03-04,20190304,20190304,20190319.0,USD,RV,1.0,,32415.05,20190304.0,NAA8,1928896405.0,0,2019-03-19,2019-03-23,2019-03-04,32415.05,15,3,1,3,1,0.762202380952381,7.744940476190476,3.5,0,2,0.7691274298607677,1,0,High Risk
U001,0200769623,WAL-MAR llc,2019-09-03 00:00:00,2019.0,1929773090.0,2019-08-22,20190822,20190822,20190906.0,USD,RV,1.0,,1328.25,20190822.0,NAH4,1929773090.0,0,2019-09-06,2019-09-03,2019-08-22,1328.25,15,8,3,9,4,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.3348771097060798,0,0,Low Risk
U001,0200743129,BROOKS in,2019-08-14 00:00:00,2019.0,1929670921.0,2019-07-28,20190728,20190728,20190812.0,USD,RV,1.0,,116300.54,20190728.0,NAA8,1929670921.0,0,2019-08-12,2019-08-14,2019-07-28,116300.54,15,7,3,8,0,0.3805318316256555,1.5237577349894835,18.0,0,2,0.3759398621416178,0,0,Low Risk
U001,0200769623,WAL-MAR llc,,2020.0,1930709919.0,2020-03-29,20200328,20200329,20200413.0,USD,RV,1.0,,1121.15,20200329.0,NAH4,1930709919.0,1,2020-04-13,,2020-03-29,1121.15,15,3,1,4,0,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2017047298192599,0,88,Low Risk
U001,0200769623,WAL-MAR llc,,2020.0,1930752568.0,2020-04-06,20200406,20200406,20200421.0,USD,RV,1.0,,11394.84,20200406.0,NAH4,1930752568.0,1,2020-04-21,,2020-04-06,11394.84,15,4,2,4,1,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2273376459459494,0,80,Low Risk
U001,0200783609,PROFIC corporation,2020-01-29 00:00:00,2020.0,1930395778.0,2020-01-14,20200114,20200114,20200129.0,USD,RV,1.0,,20306.46,20200114.0,NAA8,1930395778.0,0,2020-01-29,2020-01-29,2020-01-14,20306.46,15,1,1,1,2,0.9411764705882352,2.59849709114415,8.0,0,2,0.8426819201616909,1,0,High Risk
U001,0100033266,INTERN trust,2019-12-24 00:00:00,2019.0,1930174350.0,2019-11-25,20191120,20191125,20191210.0,USD,RV,1.0,,17243.1,20191125.0,NAA8,1930174350.0,0,2019-12-10,2019-12-24,2019-11-25,17243.1,15,11,4,12,1,0.0,0.0,0.0,0,2,0.1781934241374846,0,0,Low Risk
U001,0200744019,TARG associates,2020-02-26 00:00:00,2020.0,1930512246.0,2020-02-11,20200211,20200211,20200226.0,USD,RV,1.0,,22993.63,20200211.0,NAA8,1930512246.0,0,2020-02-26,2020-02-26,2020-02-11,22993.63,15,2,1,2,2,0.7367411018545494,4.087887182035333,311.0,0,2,0.7492042319003557,1,0,High Risk
U001,0200705089,JETR foundation,2019-08-07 00:00:00,2019.0,1929651119.0,2019-07-23,20190723,20190723,20190807.0,USD,RV,1.0,,18939.75,20190723.0,NAA8,1929651119.0,0,2019-08-07,2019-08-07,2019-07-23,18939.75,15,7,3,8,2,0.3123239550102409,1.9696599460169395,36.0,0,2,0.425290456872703,0,0,Low Risk
U001,0100032262,INTERSTA co,2019-06-29 00:00:00,2019.0,1929487380.0,2019-06-18,20190613,20190618,20190628.0,USD,RV,1.0,,13872.48,20190618.0,NA10,1929487380.0,0,2019-06-28,2019-06-29,2019-06-18,13872.48,10,6,2,6,4,0.0,0.0,0.0,0,15,0.2433999592781083,0,0,Low Risk
U001,0200762301,C&S WH systems,2020-02-19 00:00:00,2020.0,1930461787.0,2020-02-01,20200131,20200201,20200216.0,USD,RV,1.0,,937.68,20200201.0,NAC6,1930461787.0,0,2020-02-16,2020-02-19,2020-02-01,937.68,15,2,1,2,6,0.3275645865953983,0.958837070833118,467.0,0,10,0.5679763650546507,1,0,Medium Risk
CA02,0140105847,GORDON F co,,2020.0,2960627274.0,2020-04-08,20200408,20200408,20200418.0,CAD,RV,1.0,,3685.2,20200408.0,CA10,2960627274.0,1,2020-04-18,,2020-04-08,3685.2,10,4,2,4,5,0.7879650510447421,7.89619288496153,64.5,2,6,0.9008853198896858,1,83,High Risk
U001,0200769623,WAL-MAR co,2019-05-09 00:00:00,2019.0,1929221972.0,2019-04-29,20190427,20190429,20190514.0,USD,RV,1.0,,1170.27,20190429.0,NAH4,1929221972.0,0,2019-05-14,2019-05-09,2019-04-29,1170.27,15,4,2,5,1,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.228800192286303,0,0,Low Risk
U001,200769623,WAL-MAR co,2019-03-18 00:00:00,2019.0,1928913601.0,2019-03-07,20190306,20190307,20190322.0,USD,RV,1.0,,23976.32,20190307.0,NAH4,1928913601.0,0,2019-03-22,2019-03-18,2019-03-07,23976.32,15,3,1,3,4,0.1248822496281246,0.8106467549612942,308.0,0,0,0.359327999719876,0,0,Low Risk
U001,0200756072,REINHA trust,2019-04-17 00:00:00,2019.0,1929061083.0,2019-04-02,20190401,20190402,20190417.0,USD,RV,1.0,,18828.87,20190402.0,NAA8,1929061083.0,0,2019-04-17,2019-04-17,2019-04-02,18828.87,15,4,2,4,2,0.4206498566841292,1.4469479815782609,43.0,0,2,0.5017136869476926,1,0,Medium Risk
U001,0200769623,WAL-MAR us,2019-12-23 00:00:00,2019.0,1930255968.0,2019-12-10,20191210,20191210,20191225.0,USD,RV,1.0,,720.78,20191210.0,NAH4,1930255968.0,0,2019-12-25,2019-12-23,2019-12-10,720.78,15,12,4,12,2,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2624301443880807,0,0,Low Risk
U001,0200794332,COST in,2019-10-07 00:00:00,2019.0,1929908065.0,2019-09-21,20190921,20190921,20191006.0,USD,RV,1.0,,13091.11,20190921.0,NAAX,1929908065.0,0,2019-10-06,2019-10-07,2019-09-21,13091.11,15,9,3,10,6,0.2835017377005195,1.1619302084157763,342.5,0,1,0.5670558506095873,1,0,Medium Risk
U001,0200353024,DECA ,2020-03-02 00:00:00,2020.0,1930553179.0,2020-02-21,20200221,20200221,20200310.0,USD,RV,1.0,,28.32,20200216.0,NAM4,1930553179.0,0,2020-03-10,2020-03-02,2020-02-21,28.32,18,2,1,3,1,0.1564581333423372,0.609539208829049,114.5,0,18,0.227316639891781,0,0,Low Risk
U001,0200762301,C&S WH us,2020-02-14 00:00:00,2020.0,1930452932.0,2020-01-30,20200129,20200130,20200214.0,USD,RV,1.0,,19665.2,20200130.0,NAC6,1930452932.0,0,2020-02-14,2020-02-14,2020-01-30,19665.2,15,1,1,2,4,0.3275645865953983,0.958837070833118,467.0,0,10,0.4780162595611553,0,0,Medium Risk
U001,0200744019,TARG foundation,,2020.0,1930648342.0,2020-03-15,20200314,20200315,20200330.0,USD,RV,1.0,,52123.3,20200315.0,NAA8,1930648342.0,1,2020-03-30,,2020-03-15,52123.3,15,3,1,3,0,0.7367411018545494,4.087887182035333,311.0,0,2,0.6763660932326568,1,102,Medium Risk
CA02,0140104429,COSTCO corp,2019-05-09 00:00:00,2019.0,2960542647.0,2019-04-18,20190418,20190418,20190505.0,CAD,RV,1.0,,67034.28,20190425.0,CA10,2960542647.0,0,2019-05-05,2019-05-09,2019-04-18,67034.28,17,4,2,5,6,0.7423323065843714,4.579564331025378,136.5,2,6,0.8822822449049075,1,0,High Risk
U001,0200769623,WAL-MAR systems,,2020.0,1930632791.0,2020-03-10,20200310,20200310,20200325.0,USD,RV,1.0,,14994.01,20200310.0,NAH4,1930632791.0,1,2020-03-25,,2020-03-10,14994.01,15,3,1,3,2,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2618234745660407,0,107,Low Risk
U001,0200769623,WAL-MAR llc,,2020.0,1930617194.0,2020-03-06,20200306,20200306,20200321.0,USD,RV,1.0,,36.06,20200306.0,NAH4,1930617194.0,1,2020-03-21,,2020-03-06,36.06,15,3,1,3,5,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.3763092622956221,0,111,Low Risk
U001,0200769623,WAL-MAR foundation,2019-05-28 00:00:00,2019.0,1929313381.0,2019-05-15,20190514,20190515,20190530.0,USD,RV,1.0,,13112.14,20190515.0,NAH4,1929313381.0,0,2019-05-30,2019-05-28,2019-05-15,13112.14,15,5,2,5,3,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2955418816780757,0,0,Low Risk
U001,200780383,MEIJ associates,2019-06-21 00:00:00,2019.0,1929436297.0,2019-06-05,20190605,20190605,20190620.0,USD,RV,1.0,,19997.78,20190605.0,NAA8,1929436297.0,0,2019-06-20,2019-06-21,2019-06-05,19997.78,15,6,2,6,3,0.1792287573537573,0.3276020854145854,7.5,0,2,0.3532544141839163,0,0,Low Risk
U001,0200759878,SA llc,2020-03-06 00:00:00,2020.0,1930448984.0,2020-01-30,20200128,20200130,20200315.0,USD,RV,1.0,,124047.42,20200130.0,NAWP,1930448984.0,0,2020-03-15,2020-03-06,2020-01-30,124047.42,45,1,1,3,6,0.8349609971620193,1.8622329249071916,423.5,0,31,0.8075182937471798,1,0,High Risk
U001,0200148860,DOLLA llc,2019-09-25 00:00:00,2019.0,1929855149.0,2019-09-10,20190910,20190910,20190925.0,USD,RV,1.0,,99386.3,20190910.0,NAA8,1929855149.0,0,2019-09-25,2019-09-25,2019-09-10,99386.3,15,9,3,9,2,0.1678473240640806,0.7037492891699698,101.0,0,2,0.3003987868848438,0,0,Low Risk
U001,0200726979,BJ'S  systems,2019-10-15 00:00:00,2019.0,1929927951.0,2019-09-27,20190926,20190927,20191012.0,USD,RV,1.0,,2211.63,20190927.0,NAA8,1929927951.0,0,2019-10-12,2019-10-15,2019-09-27,2211.63,15,9,3,10,5,0.5191912956595145,1.1648432156942987,580.5,0,2,0.6893748643582304,1,0,Medium Risk
U001,0200772595,SAFEW corporation,2019-04-29 00:00:00,2019.0,1928838009.0,2019-02-21,20190221,20190221,20190427.0,USD,RV,1.0,,2588.65,20190221.0,NAGD,1928838009.0,0,2019-04-27,2019-04-29,2019-02-21,2588.65,65,2,1,4,5,0.470859310606349,1.0607789405304098,94.5,0,35,0.5115655635699496,1,0,Medium Risk
U001,0200772670,ASSOCIAT trust,2019-04-18 00:00:00,2019.0,1929071770.0,2019-04-02,20190402,20190402,20190417.0,USD,RV,1.0,,99608.36,20190402.0,NAU5,1929071770.0,0,2019-04-17,2019-04-18,2019-04-02,99608.36,15,4,2,4,2,0.6481724652442218,2.156662329806585,292.5,0,5,0.6562533490324312,1,0,Medium Risk
U001,0200769623,WAL-MAR associates,2019-04-01 00:00:00,2019.0,1928977255.0,2019-03-19,20190316,20190319,20190403.0,USD,RV,1.0,,16982.59,20190319.0,NAH4,1928977255.0,0,2019-04-03,2019-04-01,2019-03-19,16982.59,15,3,1,4,2,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2622662841855189,0,0,Low Risk
U001,0200781803,JRD us,2019-07-15 00:00:00,2019.0,1929540585.0,2019-06-25,20190625,20190625,20190715.0,USD,RV,1.0,,1721.07,20190625.0,NAD1,1929540585.0,0,2019-07-15,2019-07-15,2019-06-25,1721.07,20,6,2,7,0,0.2339049259297235,0.7032887272939929,55.0,0,9,0.2606298438115869,0,0,Low Risk
U001,0200744019,TARG ,2019-10-23 00:00:00,2019.0,1929970361.0,2019-10-06,20191005,20191006,20191021.0,USD,RV,1.0,,13533.21,20191006.0,NAA8,1929970361.0,0,2019-10-21,2019-10-23,2019-10-06,13533.21,15,10,4,10,0,0.7367411018545494,4.087887182035333,311.0,0,2,0.676887459615533,1,0,Medium Risk
U001,0200769623,WAL-MAR ,2019-10-15 00:00:00,2019.0,1929928863.0,2019-09-29,20190929,20190929,20191014.0,USD,RV,1.0,,3225.75,20190929.0,NAH4,1929928863.0,0,2019-10-14,2019-10-15,2019-09-29,3225.75,15,9,3,10,0,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.201120174190943,0,0,Low Risk
U001,0200719839,ASSOCI in,2019-11-04 00:00:00,2019.0,1929706222.0,2019-08-07,20190805,20190807,20191105.0,USD,RV,1.0,,1172.53,20190807.0,NAVR,1929706222.0,0,2019-11-05,2019-11-04,2019-08-07,1172.53,90,8,3,11,1,0.0,0.0,3.0,0,51,0.0783038681323932,0,0,Low Risk
U001,0200794332,COST ,2019-04-12 00:00:00,2019.0,1929050378.0,2019-03-29,20190329,20190329,20190413.0,USD,RV,1.0,,32944.47,20190329.0,NAAX,1929050378.0,0,2019-04-13,2019-04-12,2019-03-29,32944.47,15,3,1,4,5,0.2835017377005195,1.1619302084157763,342.5,0,1,0.5219936356509288,1,0,Medium Risk
U001,0200761734,H E BUT trust,2019-11-27 00:00:00,2019.0,1930147567.0,2019-11-13,20191113,20191113,20191128.0,USD,RV,1.0,,11443.14,20191113.0,NAA8,1930147567.0,0,2019-11-28,2019-11-27,2019-11-13,11443.14,15,11,4,11,3,0.167209289716476,0.2972233387102868,127.0,0,2,0.3409829576286535,0,0,Low Risk
U001,0200966888,BIRD-I ,2020-01-25 00:00:00,2020.0,1930389805.0,2020-01-10,20200111,20200110,20200120.0,USD,RV,1.0,,4884.0,20200110.0,NA10,1930389805.0,0,2020-01-20,2020-01-25,2020-01-10,4884.0,10,1,1,1,0,0.6666666666666666,4.5,1.0,0,15,0.608591703614614,1,0,Medium Risk
U001,0200782001,GORDO ,2019-03-26 00:00:00,2019.0,1928923101.0,2019-03-07,20190307,20190307,20190322.0,USD,RV,1.0,,38182.86,20190307.0,NAA8,1928923101.0,0,2019-03-22,2019-03-26,2019-03-07,38182.86,15,3,1,3,4,0.45315177670072,2.4317173448910903,84.0,0,2,0.6236066143316983,1,0,Medium Risk
CA02,0140118168,RONALD co,2019-05-31 00:00:00,2019.0,2960541584.0,2019-04-30,20190430,20190430,20190531.0,CAD,RV,1.0,,24960.0,20190501.0,CA30,2960541584.0,0,2019-05-31,2019-05-31,2019-04-30,24960.0,31,4,2,5,4,0.7839285714285714,3.1718253968253967,4.5,2,21,0.8189088047518488,1,0,High Risk
U001,0200418007,AM in,,2020.0,1930752243.0,2020-04-06,20200406,20200406,20200421.0,USD,RV,1.0,,25836.19,20200406.0,NAA8,1930752243.0,1,2020-04-21,,2020-04-06,25836.19,15,4,2,4,1,0.5412973617555035,4.912849354134689,164.0,0,2,0.588552803761786,1,80,Medium Risk
U001,0200331749,SYSC systems,2019-12-31 00:00:00,2019.0,1930267709.0,2019-12-12,20191211,20191212,20191227.0,USD,RV,1.0,,17710.21,20191212.0,NAA8,1930267709.0,0,2019-12-27,2019-12-31,2019-12-12,17710.21,15,12,4,12,4,0.8355483954671673,2.101460301541777,53.0,0,2,0.8432488758123504,1,0,High Risk
U001,0200418007,AM systems,2019-02-26 00:00:00,2019.0,1928661972.0,2019-01-24,20190122,20190124,20190208.0,USD,RV,1.0,,7790.06,20190124.0,NAA8,1928661972.0,0,2019-02-08,2019-02-26,2019-01-24,7790.06,15,1,1,2,4,0.5412973617555035,4.912849354134689,164.0,0,2,0.7099919627677889,1,0,High Risk
U001,0200772595,SAFEW us,2019-07-23 00:00:00,2019.0,1929581970.0,2019-07-06,20190706,20190706,20190721.0,USD,RV,1.0,,48577.93,20190706.0,NAA8,1929581970.0,0,2019-07-21,2019-07-23,2019-07-06,48577.93,15,7,3,7,6,0.470859310606349,1.0607789405304098,94.5,0,2,0.6946233283881517,1,0,Medium Risk
U001,0200739006,AL foundation,,2020.0,1930768064.0,2020-04-15,20200409,20200415,20200430.0,USD,RV,1.0,,4309.05,20200415.0,NAA8,1930768064.0,1,2020-04-30,,2020-04-15,4309.05,15,4,2,4,3,0.4866822630472276,1.2169515626925194,38.0,0,2,0.5945024083839463,1,71,Medium Risk
U001,0200769623,WAL-MAR co,2019-02-19 00:00:00,2019.0,1928748491.0,2019-02-06,20190206,20190206,20190221.0,USD,RV,1.0,,316.8,20190206.0,NAH4,1928748491.0,0,2019-02-21,2019-02-19,2019-02-06,316.8,15,2,1,2,3,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2971272706108534,0,0,Low Risk
U001,0100031704,DELHAIZE associates,,2020.0,1930789873.0,2020-04-15,20200416,20200415,20200430.0,USD,RV,1.0,,70181.07,20200415.0,NAA8,1930789873.0,1,2020-04-30,,2020-04-15,70181.07,15,4,2,4,3,0.5191268042766091,2.3791412287900617,120.0,0,2,0.6222434771384978,1,71,Medium Risk
U001,0200769623,WAL-MAR trust,,2020.0,1930705172.0,2020-03-28,20200326,20200328,20200412.0,USD,RV,1.0,,3403.8,20200328.0,NAH4,1930705172.0,1,2020-04-12,,2020-03-28,3403.8,15,3,1,4,6,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.4184839820964139,0,89,Low Risk
U001,200020431,DEC ,2019-07-24 00:00:00,2019.0,1929640795.0,2019-07-19,20190719,20190719,20190723.0,USD,RV,1.0,,1867.12,20190716.0,NAM1,1929640795.0,0,2019-07-23,2019-07-24,2019-07-19,1867.12,4,7,3,7,1,0.5384681177573334,1.1341744675078007,8.5,0,22,0.4993412190667781,0,0,Medium Risk
U001,0200794332,COST systems,2020-03-06 00:00:00,2020.0,1930546685.0,2020-02-21,20200220,20200221,20200426.0,USD,RV,1.0,,1715.7,20200221.0,NAGD,1930546685.0,0,2020-04-26,2020-03-06,2020-02-21,1715.7,65,2,1,4,6,0.2835017377005195,1.1619302084157763,342.5,0,35,0.4069856791887644,0,0,Low Risk
U001,0200900909,SYSCO ,2019-07-09 00:00:00,2019.0,1929498900.0,2019-06-19,20190616,20190619,20190704.0,USD,RV,1.0,,31309.71,20190619.0,NAA8,1929498900.0,0,2019-07-04,2019-07-09,2019-06-19,31309.71,15,6,2,7,3,0.7982498471514237,2.374447225874296,68.5,0,2,0.8027074039846536,1,0,High Risk
U001,0200705742,DOT associates,2019-12-10 00:00:00,2019.0,1930189164.0,2019-11-25,20191124,20191125,20191229.0,USD,RV,1.0,,94490.93,20191125.0,NAAW,1930189164.0,0,2019-12-29,2019-12-10,2019-11-25,94490.93,34,11,4,12,6,0.0904534444206996,0.205549277917228,266.5,0,16,0.3344404018004657,0,0,Low Risk
U001,0200769623,WAL-MAR systems,2020-01-27 00:00:00,2020.0,1930401180.0,2020-01-15,20200115,20200115,20200130.0,USD,RV,1.0,,6663.09,20200115.0,NAH4,1930401180.0,0,2020-01-30,2020-01-27,2020-01-15,6663.09,15,1,1,1,3,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.295148269199271,0,0,Low Risk
U001,CCCA02,KRAFT  corporation,2019-03-29 00:00:00,2019.0,1928833837.0,2019-02-22,20190221,20190222,20190329.0,USD,RV,1.0,,16245.14,20190222.0,NAG2,1928833837.0,0,2019-03-29,2019-03-29,2019-02-22,16245.14,35,2,1,3,4,0.8177834332448225,11.026285659147153,176.5,0,8,0.8675301366588871,1,0,High Risk
U001,0200744019,TARG corp,2020-02-21 00:00:00,2020.0,1930476884.0,2020-02-06,20200205,20200206,20200221.0,USD,RV,1.0,,46665.92,20200206.0,NAA8,1930476884.0,0,2020-02-21,2020-02-21,2020-02-06,46665.92,15,2,1,2,4,0.7367411018545494,4.087887182035333,311.0,0,2,0.8072088948856305,1,0,High Risk
U001,0200744019,TARG llc,2019-02-19 00:00:00,2019.0,1928708954.0,2019-01-31,20190130,20190131,20190215.0,USD,RV,1.0,,20463.04,20190131.0,NAA8,1928708954.0,0,2019-02-15,2019-02-19,2019-01-31,20463.04,15,1,1,2,4,0.7367411018545494,4.087887182035333,311.0,0,2,0.8087313596068155,1,0,High Risk
U001,0200759878,SA associates,2019-08-27 00:00:00,2019.0,1929725793.0,2019-08-09,20190809,20190809,20190824.0,USD,RV,1.0,,26097.25,20190809.0,NAH4,1929725793.0,0,2019-08-24,2019-08-27,2019-08-09,26097.25,15,8,3,8,5,0.8349609971620193,1.8622329249071916,423.5,0,0,0.8613022290590635,1,0,High Risk
U001,0200744019,TARG systems,,2020.0,1930620634.0,2020-03-10,20200307,20200310,20200514.0,USD,RV,1.0,,10665.53,20200310.0,NAGD,1930620634.0,1,2020-05-14,,2020-03-10,10665.53,65,3,1,5,3,0.7367411018545494,4.087887182035333,311.0,0,35,0.6567632331051404,1,57,Medium Risk
U001,0200739534,OK ,2019-10-18 00:00:00,2019.0,1929956074.0,2019-10-02,20191003,20191002,20191017.0,USD,RV,1.0,,19190.96,20191002.0,NAA8,1929956074.0,0,2019-10-17,2019-10-18,2019-10-02,19190.96,15,10,4,10,3,0.5558594532586125,2.2729847298414243,68.0,0,2,0.653614496454904,1,0,Medium Risk
U001,200592182,DECA foundation,2019-04-25 00:00:00,2019.0,1929206084.0,2019-04-25,20190425,20190425,20190426.0,USD,RV,1.0,,7642.71,20190416.0,NAM2,1929206084.0,0,2019-04-26,2019-04-25,2019-04-25,7642.71,1,4,2,4,4,0.1035714285714285,0.3309523809523809,4.5,0,19,0.3068687783778175,0,0,Low Risk
U001,0200229974,DARDEN D corp,2019-05-15 00:00:00,2019.0,1929248983.0,2019-05-02,20190502,20190502,20190517.0,USD,RV,1.0,,22759.63,20190502.0,NAA8,1929248983.0,0,2019-05-17,2019-05-15,2019-05-02,22759.63,15,5,2,5,4,0.3020475476766887,0.7163240946914912,13.0,0,2,0.4901941352240945,0,0,Medium Risk
U001,0200705742,DOT associates,2019-12-20 00:00:00,2019.0,1930208800.0,2019-12-05,20191201,20191205,20191220.0,USD,RV,1.0,,1683.46,20191205.0,NAA8,1930208800.0,0,2019-12-20,2019-12-20,2019-12-05,1683.46,15,12,4,12,4,0.0904534444206996,0.205549277917228,266.5,0,2,0.3256807877589506,0,0,Low Risk
U001,0200803720,DEC llc,2019-05-25 00:00:00,2019.0,1929378721.0,2019-05-25,20190525,20190525,20190526.0,USD,RV,1.0,,320.06,20190516.0,NAM2,1929378721.0,0,2019-05-26,2019-05-25,2019-05-25,320.06,1,5,2,5,6,0.1947485416922703,0.4603274364638316,140.0,0,19,0.455358295121423,0,0,Medium Risk
CA02,0140105847,GORDON F llc,2019-05-13 00:00:00,2019.0,2960544831.0,2019-05-01,20190501,20190501,20190512.0,CAD,RV,1.0,,33523.0,20190502.0,CA10,2960544831.0,0,2019-05-12,2019-05-13,2019-05-01,33523.0,11,5,2,5,6,0.7879650510447421,7.89619288496153,64.5,2,6,0.9144125078417265,1,0,High Risk
U001,0200769623,WAL-MAR corp,2020-02-03 00:00:00,2020.0,1930410307.0,2020-01-17,20200117,20200117,20200201.0,USD,RV,1.0,,7040.6,20200117.0,NAH4,1930410307.0,0,2020-02-01,2020-02-03,2020-01-17,7040.6,15,1,1,2,5,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.3732826288878973,0,0,Low Risk
